CDR_ID,IPDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
CDR202600051661,,NO_MATCH,,0
CDR202600051662,,NO_MATCH,,0
CDR202600051663,,NO_MATCH,,0
CDR202600051664,,NO_MATCH,,0
CDR202600051665,,NO_MATCH,,0
CDR202600051666,,NO_MATCH,,0
CDR202600051667,,NO_MATCH,,0
CDR202600051668,,NO_MATCH,,0
CDR202600051669,,NO_MATCH,,0
CDR202600051670,,NO_MATCH,,0
CDR202600051671,,NO_MATCH,,0
CDR202600051672,,NO_MATCH,,0
CDR202600060308,IPDR202600050650,PRIMARY_SESSION,60,1
CDR202600051673,,NO_MATCH,,0
CDR202600051674,,NO_MATCH,,0
CDR202600051675,,NO_MATCH,,0
CDR202600051676,,NO_MATCH,,0
CDR202600051677,IPDR202600042943,PRIMARY_SESSION,-228,1
CDR202600051678,,NO_MATCH,,0
CDR202600051679,,NO_MATCH,,0
CDR202600051680,,NO_MATCH,,0
CDR202600051681,,NO_MATCH,,0
CDR202600051682,,NO_MATCH,,0
CDR202600051683,,NO_MATCH,,0
CDR202600051684,,NO_MATCH,,0
CDR202600051685,,NO_MATCH,,0
CDR202600051686,,NO_MATCH,,0
CDR202600051687,,NO_MATCH,,0
CDR202600051688,,NO_MATCH,,0
CDR202600051689,,NO_MATCH,,0
CDR202600051690,,NO_MATCH,,0
CDR202600051691,,NO_MATCH,,0
CDR202600051692,,NO_MATCH,,0
CDR202600051693,,NO_MATCH,,0
CDR202600051694,,NO_MATCH,,0
CDR202600051695,,NO_MATCH,,0
CDR202600051696,,NO_MATCH,,0
CDR202600051697,,NO_MATCH,,0
CDR202600051698,,NO_MATCH,,0
CDR202600051699,,NO_MATCH,,0
CDR202600051700,,NO_MATCH,,0
CDR202600051701,,NO_MATCH,,0
CDR202600051702,,NO_MATCH,,0
CDR202600051703,,NO_MATCH,,0
CDR202600051704,,NO_MATCH,,0
CDR202600051705,,NO_MATCH,,0
CDR202600051706,,NO_MATCH,,0
CDR202600051707,,NO_MATCH,,0
CDR202600051708,,NO_MATCH,,0
CDR202600051709,,NO_MATCH,,0
CDR202600051710,,NO_MATCH,,0
CDR202600051711,,NO_MATCH,,0
CDR202600051712,,NO_MATCH,,0
CDR202600051713,,NO_MATCH,,0
CDR202600051714,,NO_MATCH,,0
CDR202600051715,,NO_MATCH,,0
CDR202600051716,,NO_MATCH,,0
CDR202600051717,,NO_MATCH,,0
CDR202600051718,,NO_MATCH,,0
CDR202600051719,,NO_MATCH,,0
CDR202600051720,,NO_MATCH,,0
CDR202600051721,,NO_MATCH,,0
CDR202600051722,,NO_MATCH,,0
CDR202600051723,,NO_MATCH,,0
CDR202600051724,,NO_MATCH,,0
CDR202600051725,IPDR202600042984,PRIMARY_SESSION,-767,1
CDR202600051726,,NO_MATCH,,0
CDR202600051727,,NO_MATCH,,0
CDR202600051728,,NO_MATCH,,0
CDR202600051729,,NO_MATCH,,0
CDR202600051730,,NO_MATCH,,0
CDR202600051731,,NO_MATCH,,0
CDR202600051732,,NO_MATCH,,0
CDR202600051733,IPDR202600043013,PRIMARY_SESSION,586,1
CDR202600051734,,NO_MATCH,,0
CDR202600051735,,NO_MATCH,,0
CDR202600051736,,NO_MATCH,,0
CDR202600051737,,NO_MATCH,,0
CDR202600051738,,NO_MATCH,,0
CDR202600051739,,NO_MATCH,,0
CDR202600051740,,NO_MATCH,,0
CDR202600051741,,NO_MATCH,,0
CDR202600051742,,NO_MATCH,,0
CDR202600051743,,NO_MATCH,,0
CDR202600051744,,NO_MATCH,,0
CDR202600051745,,NO_MATCH,,0
CDR202600051746,,NO_MATCH,,0
CDR202600051747,,NO_MATCH,,0
CDR202600051748,IPDR202600043010,PRIMARY_SESSION,-736,1
CDR202600051749,,NO_MATCH,,0
CDR202600051750,,NO_MATCH,,0
CDR202600051751,,NO_MATCH,,0
CDR202600051752,,NO_MATCH,,0
CDR202600051753,,NO_MATCH,,0
CDR202600051754,,NO_MATCH,,0
CDR202600051755,,NO_MATCH,,0
CDR202600051756,,NO_MATCH,,0
CDR202600051757,IPDR202600043023,PRIMARY_SESSION,44,1
CDR202600051758,,NO_MATCH,,0
CDR202600051759,IPDR202600043018,PRIMARY_SESSION,-685,1
CDR202600051760,,NO_MATCH,,0
CDR202600051761,,NO_MATCH,,0
CDR202600051762,,NO_MATCH,,0
CDR202600051763,,NO_MATCH,,0
CDR202600051764,,NO_MATCH,,0
CDR202600051765,,NO_MATCH,,0
CDR202600051766,,NO_MATCH,,0
CDR202600051767,,NO_MATCH,,0
CDR202600051768,,NO_MATCH,,0
CDR202600051769,,NO_MATCH,,0
CDR202600051770,,NO_MATCH,,0
CDR202600051771,,NO_MATCH,,0
CDR202600051772,,NO_MATCH,,0
CDR202600051773,,NO_MATCH,,0
CDR202600051774,,NO_MATCH,,0
CDR202600051775,,NO_MATCH,,0
CDR202600051776,,NO_MATCH,,0
CDR202600051777,,NO_MATCH,,0
CDR202600051778,,NO_MATCH,,0
CDR202600051779,IPDR202600043037,PRIMARY_SESSION,-179,1
CDR202600051780,,NO_MATCH,,0
CDR202600051781,,NO_MATCH,,0
CDR202600051782,,NO_MATCH,,0
CDR202600051783,,NO_MATCH,,0
CDR202600051784,,NO_MATCH,,0
CDR202600051785,,NO_MATCH,,0
CDR202600051786,,NO_MATCH,,0
CDR202600051787,,NO_MATCH,,0
CDR202600051788,,NO_MATCH,,0
CDR202600051789,,NO_MATCH,,0
CDR202600051790,IPDR202600043052,PRIMARY_SESSION,825,1
CDR202600051791,,NO_MATCH,,0
CDR202600051792,,NO_MATCH,,0
CDR202600051793,,NO_MATCH,,0
CDR202600051794,,NO_MATCH,,0
CDR202600051795,,NO_MATCH,,0
CDR202600051796,,NO_MATCH,,0
CDR202600051797,,NO_MATCH,,0
CDR202600051798,,NO_MATCH,,0
CDR202600051799,,NO_MATCH,,0
CDR202600051800,,NO_MATCH,,0
CDR202600051801,,NO_MATCH,,0
CDR202600051802,,NO_MATCH,,0
CDR202600051803,,NO_MATCH,,0
CDR202600051804,,NO_MATCH,,0
CDR202600051805,,NO_MATCH,,0
CDR202600051806,,NO_MATCH,,0
CDR202600051807,,NO_MATCH,,0
CDR202600051808,,NO_MATCH,,0
CDR202600051809,,NO_MATCH,,0
CDR202600051810,,NO_MATCH,,0
CDR202600051811,,NO_MATCH,,0
CDR202600051812,,NO_MATCH,,0
CDR202600051813,,NO_MATCH,,0
CDR202600051814,,NO_MATCH,,0
CDR202600051815,,NO_MATCH,,0
CDR202600051816,IPDR202600043069,PRIMARY_SESSION,501,1
CDR202600051816,IPDR202600043054,ADDITIONAL_SESSION,-576,1
CDR202600051817,,NO_MATCH,,0
CDR202600051818,,NO_MATCH,,0
CDR202600051819,,NO_MATCH,,0
CDR202600051820,,NO_MATCH,,0
CDR202600051821,,NO_MATCH,,0
CDR202600051822,,NO_MATCH,,0
CDR202600051823,,NO_MATCH,,0
CDR202600051824,,NO_MATCH,,0
CDR202600051825,,NO_MATCH,,0
CDR202600051826,,NO_MATCH,,0
CDR202600051827,,NO_MATCH,,0
CDR202600051828,,NO_MATCH,,0
CDR202600051829,,NO_MATCH,,0
CDR202600051830,,NO_MATCH,,0
CDR202600051831,,NO_MATCH,,0
CDR202600051832,IPDR202600043062,PRIMARY_SESSION,-880,1
CDR202600051833,,NO_MATCH,,0
CDR202600051834,,NO_MATCH,,0
CDR202600051835,,NO_MATCH,,0
CDR202600051836,,NO_MATCH,,0
CDR202600051837,IPDR202600043075,PRIMARY_SESSION,-455,1
CDR202600051838,,NO_MATCH,,0
CDR202600051839,IPDR202600043074,PRIMARY_SESSION,-712,1
CDR202600051840,,NO_MATCH,,0
CDR202600051841,,NO_MATCH,,0
CDR202600051842,,NO_MATCH,,0
CDR202600051843,,NO_MATCH,,0
CDR202600051844,,NO_MATCH,,0
CDR202600051845,,NO_MATCH,,0
CDR202600051846,,NO_MATCH,,0
CDR202600051847,,NO_MATCH,,0
CDR202600051848,,NO_MATCH,,0
CDR202600051849,,NO_MATCH,,0
CDR202600051850,,NO_MATCH,,0
CDR202600051851,,NO_MATCH,,0
CDR202600051852,,NO_MATCH,,0
CDR202600051853,,NO_MATCH,,0
CDR202600051854,,NO_MATCH,,0
CDR202600051855,,NO_MATCH,,0
CDR202600051856,,NO_MATCH,,0
CDR202600051857,,NO_MATCH,,0
CDR202600051858,,NO_MATCH,,0
CDR202600051859,,NO_MATCH,,0
CDR202600051860,,NO_MATCH,,0
CDR202600051861,,NO_MATCH,,0
CDR202600051862,,NO_MATCH,,0
CDR202600051863,,NO_MATCH,,0
CDR202600051864,,NO_MATCH,,0
CDR202600051865,,NO_MATCH,,0
CDR202600051866,,NO_MATCH,,0
CDR202600051867,,NO_MATCH,,0
CDR202600051868,,NO_MATCH,,0
CDR202600051869,,NO_MATCH,,0
CDR202600051870,IPDR202600043116,PRIMARY_SESSION,-6,1
CDR202600051871,,NO_MATCH,,0
CDR202600051872,,NO_MATCH,,0
CDR202600051873,,NO_MATCH,,0
CDR202600060038,,NO_MATCH,,0
CDR202600051874,,NO_MATCH,,0
CDR202600051875,,NO_MATCH,,0
CDR202600051876,,NO_MATCH,,0
CDR202600051877,,NO_MATCH,,0
CDR202600060041,,NO_MATCH,,0
CDR202600051878,,NO_MATCH,,0
CDR202600051879,,NO_MATCH,,0
CDR202600060040,,NO_MATCH,,0
CDR202600060042,,NO_MATCH,,0
CDR202600051880,,NO_MATCH,,0
CDR202600051881,,NO_MATCH,,0
CDR202600051882,,NO_MATCH,,0
CDR202600051883,,NO_MATCH,,0
CDR202600051884,,NO_MATCH,,0
CDR202600060039,,NO_MATCH,,0
CDR202600051885,,NO_MATCH,,0
CDR202600051886,,NO_MATCH,,0
CDR202600051887,,NO_MATCH,,0
CDR202600051888,,NO_MATCH,,0
CDR202600051889,,NO_MATCH,,0
CDR202600051890,IPDR202600043137,PRIMARY_SESSION,519,1
CDR202600051891,,NO_MATCH,,0
CDR202600051892,,NO_MATCH,,0
CDR202600051893,,NO_MATCH,,0
CDR202600051894,,NO_MATCH,,0
CDR202600051895,,NO_MATCH,,0
CDR202600051896,,NO_MATCH,,0
CDR202600051897,,NO_MATCH,,0
CDR202600051898,,NO_MATCH,,0
CDR202600051899,,NO_MATCH,,0
CDR202600051900,,NO_MATCH,,0
CDR202600051901,,NO_MATCH,,0
CDR202600051902,,NO_MATCH,,0
CDR202600051903,,NO_MATCH,,0
CDR202600051904,,NO_MATCH,,0
CDR202600051905,,NO_MATCH,,0
CDR202600051906,,NO_MATCH,,0
CDR202600051907,,NO_MATCH,,0
CDR202600051908,,NO_MATCH,,0
CDR202600051909,,NO_MATCH,,0
CDR202600051910,,NO_MATCH,,0
CDR202600051911,,NO_MATCH,,0
CDR202600051912,,NO_MATCH,,0
CDR202600051913,,NO_MATCH,,0
CDR202600051914,,NO_MATCH,,0
CDR202600051915,,NO_MATCH,,0
CDR202600051916,,NO_MATCH,,0
CDR202600051917,,NO_MATCH,,0
CDR202600051918,,NO_MATCH,,0
CDR202600051919,,NO_MATCH,,0
CDR202600051920,,NO_MATCH,,0
CDR202600051921,,NO_MATCH,,0
CDR202600051922,,NO_MATCH,,0
CDR202600051923,,NO_MATCH,,0
CDR202600051924,,NO_MATCH,,0
CDR202600051925,,NO_MATCH,,0
CDR202600051926,,NO_MATCH,,0
CDR202600051927,,NO_MATCH,,0
CDR202600051928,,NO_MATCH,,0
CDR202600060093,,NO_MATCH,,0
CDR202600051929,,NO_MATCH,,0
CDR202600051930,,NO_MATCH,,0
CDR202600051931,,NO_MATCH,,0
CDR202600051932,,NO_MATCH,,0
CDR202600051933,,NO_MATCH,,0
CDR202600051934,,NO_MATCH,,0
CDR202600051935,,NO_MATCH,,0
CDR202600051936,,NO_MATCH,,0
CDR202600051937,,NO_MATCH,,0
CDR202600051938,,NO_MATCH,,0
CDR202600051939,,NO_MATCH,,0
CDR202600051940,,NO_MATCH,,0
CDR202600051941,,NO_MATCH,,0
CDR202600051942,,NO_MATCH,,0
CDR202600051943,,NO_MATCH,,0
CDR202600051944,,NO_MATCH,,0
CDR202600051945,,NO_MATCH,,0
CDR202600051946,,NO_MATCH,,0
CDR202600051947,,NO_MATCH,,0
CDR202600051948,,NO_MATCH,,0
CDR202600051949,,NO_MATCH,,0
CDR202600051950,,NO_MATCH,,0
CDR202600051951,,NO_MATCH,,0
CDR202600051952,,NO_MATCH,,0
CDR202600051953,,NO_MATCH,,0
CDR202600051954,,NO_MATCH,,0
CDR202600051955,,NO_MATCH,,0
CDR202600051956,,NO_MATCH,,0
CDR202600051957,,NO_MATCH,,0
CDR202600051958,,NO_MATCH,,0
CDR202600051959,,NO_MATCH,,0
CDR202600051960,,NO_MATCH,,0
CDR202600051961,,NO_MATCH,,0
CDR202600051962,,NO_MATCH,,0
CDR202600051963,,NO_MATCH,,0
CDR202600051964,,NO_MATCH,,0
CDR202600051965,,NO_MATCH,,0
CDR202600051966,IPDR202600043205,PRIMARY_SESSION,120,1
CDR202600051967,,NO_MATCH,,0
CDR202600051968,,NO_MATCH,,0
CDR202600051969,,NO_MATCH,,0
CDR202600051970,,NO_MATCH,,0
CDR202600051971,,NO_MATCH,,0
CDR202600051972,,NO_MATCH,,0
CDR202600051973,,NO_MATCH,,0
CDR202600051974,,NO_MATCH,,0
CDR202600051975,,NO_MATCH,,0
CDR202600051976,IPDR202600043216,PRIMARY_SESSION,-48,1
CDR202600051977,,NO_MATCH,,0
CDR202600051978,,NO_MATCH,,0
CDR202600051979,,NO_MATCH,,0
CDR202600051980,,NO_MATCH,,0
CDR202600051981,,NO_MATCH,,0
CDR202600051982,,NO_MATCH,,0
CDR202600051983,,NO_MATCH,,0
CDR202600051984,,NO_MATCH,,0
CDR202600051985,,NO_MATCH,,0
CDR202600051986,,NO_MATCH,,0
CDR202600051987,,NO_MATCH,,0
CDR202600051988,,NO_MATCH,,0
CDR202600051989,IPDR202600043226,PRIMARY_SESSION,-632,1
CDR202600051990,,NO_MATCH,,0
CDR202600051991,,NO_MATCH,,0
CDR202600051992,,NO_MATCH,,0
CDR202600051993,,NO_MATCH,,0
CDR202600051994,,NO_MATCH,,0
CDR202600051995,,NO_MATCH,,0
CDR202600051996,,NO_MATCH,,0
CDR202600051997,,NO_MATCH,,0
CDR202600051998,,NO_MATCH,,0
CDR202600051999,,NO_MATCH,,0
CDR202600052000,,NO_MATCH,,0
CDR202600052001,IPDR202600043245,PRIMARY_SESSION,562,1
CDR202600052002,,NO_MATCH,,0
CDR202600052003,,NO_MATCH,,0
CDR202600052004,,NO_MATCH,,0
CDR202600052005,,NO_MATCH,,0
CDR202600052006,,NO_MATCH,,0
CDR202600052007,,NO_MATCH,,0
CDR202600052008,,NO_MATCH,,0
CDR202600052009,,NO_MATCH,,0
CDR202600052010,,NO_MATCH,,0
CDR202600052011,,NO_MATCH,,0
CDR202600052012,,NO_MATCH,,0
CDR202600052013,,NO_MATCH,,0
CDR202600052014,,NO_MATCH,,0
CDR202600052015,,NO_MATCH,,0
CDR202600052016,,NO_MATCH,,0
CDR202600052017,,NO_MATCH,,0
CDR202600052018,,NO_MATCH,,0
CDR202600052019,,NO_MATCH,,0
CDR202600052020,,NO_MATCH,,0
CDR202600052021,,NO_MATCH,,0
CDR202600052022,,NO_MATCH,,0
CDR202600052023,,NO_MATCH,,0
CDR202600052024,,NO_MATCH,,0
CDR202600052025,,NO_MATCH,,0
CDR202600052026,,NO_MATCH,,0
CDR202600052027,,NO_MATCH,,0
CDR202600052028,,NO_MATCH,,0
CDR202600052029,,NO_MATCH,,0
CDR202600052030,IPDR202600043259,PRIMARY_SESSION,646,1
CDR202600052031,,NO_MATCH,,0
CDR202600052032,,NO_MATCH,,0
CDR202600052033,,NO_MATCH,,0
CDR202600052034,,NO_MATCH,,0
CDR202600052035,,NO_MATCH,,0
CDR202600052036,,NO_MATCH,,0
CDR202600052037,,NO_MATCH,,0
CDR202600052038,,NO_MATCH,,0
CDR202600052039,,NO_MATCH,,0
CDR202600060182,,NO_MATCH,,0
CDR202600052040,,NO_MATCH,,0
CDR202600052041,,NO_MATCH,,0
CDR202600052042,,NO_MATCH,,0
CDR202600052043,,NO_MATCH,,0
CDR202600052044,,NO_MATCH,,0
CDR202600052045,,NO_MATCH,,0
CDR202600052046,,NO_MATCH,,0
CDR202600052047,,NO_MATCH,,0
CDR202600052048,,NO_MATCH,,0
CDR202600052049,,NO_MATCH,,0
CDR202600052050,,NO_MATCH,,0
CDR202600052051,,NO_MATCH,,0
CDR202600052052,,NO_MATCH,,0
CDR202600052053,,NO_MATCH,,0
CDR202600052054,,NO_MATCH,,0
CDR202600052055,,NO_MATCH,,0
CDR202600052056,,NO_MATCH,,0
CDR202600052057,,NO_MATCH,,0
CDR202600052058,IPDR202600043280,PRIMARY_SESSION,-791,1
CDR202600052059,,NO_MATCH,,0
CDR202600052060,,NO_MATCH,,0
CDR202600052061,,NO_MATCH,,0
CDR202600052062,,NO_MATCH,,0
CDR202600052063,,NO_MATCH,,0
CDR202600052064,,NO_MATCH,,0
CDR202600052065,,NO_MATCH,,0
CDR202600052066,,NO_MATCH,,0
CDR202600052067,,NO_MATCH,,0
CDR202600052068,,NO_MATCH,,0
CDR202600052069,,NO_MATCH,,0
CDR202600052070,,NO_MATCH,,0
CDR202600052071,,NO_MATCH,,0
CDR202600052072,,NO_MATCH,,0
CDR202600052073,,NO_MATCH,,0
CDR202600052074,IPDR202600043295,PRIMARY_SESSION,-506,1
CDR202600052075,,NO_MATCH,,0
CDR202600052076,,NO_MATCH,,0
CDR202600052077,,NO_MATCH,,0
CDR202600052078,,NO_MATCH,,0
CDR202600052079,,NO_MATCH,,0
CDR202600052080,,NO_MATCH,,0
CDR202600052081,,NO_MATCH,,0
CDR202600052082,,NO_MATCH,,0
CDR202600052083,,NO_MATCH,,0
CDR202600052084,,NO_MATCH,,0
CDR202600052085,,NO_MATCH,,0
CDR202600052086,,NO_MATCH,,0
CDR202600052087,,NO_MATCH,,0
CDR202600052088,,NO_MATCH,,0
CDR202600052089,,NO_MATCH,,0
CDR202600052090,,NO_MATCH,,0
CDR202600052091,,NO_MATCH,,0
CDR202600052092,,NO_MATCH,,0
CDR202600052093,,NO_MATCH,,0
CDR202600052094,,NO_MATCH,,0
CDR202600052095,,NO_MATCH,,0
CDR202600052096,,NO_MATCH,,0
CDR202600052097,,NO_MATCH,,0
CDR202600052098,,NO_MATCH,,0
CDR202600052099,,NO_MATCH,,0
CDR202600052100,,NO_MATCH,,0
CDR202600052101,,NO_MATCH,,0
CDR202600052102,,NO_MATCH,,0
CDR202600052103,,NO_MATCH,,0
CDR202600052104,IPDR202600043338,PRIMARY_SESSION,731,1
CDR202600052105,,NO_MATCH,,0
CDR202600052106,,NO_MATCH,,0
CDR202600052107,,NO_MATCH,,0
CDR202600052108,,NO_MATCH,,0
CDR202600052109,,NO_MATCH,,0
CDR202600052110,,NO_MATCH,,0
CDR202600052111,,NO_MATCH,,0
CDR202600052112,,NO_MATCH,,0
CDR202600052113,IPDR202600043342,PRIMARY_SESSION,356,1
CDR202600052114,,NO_MATCH,,0
CDR202600052115,,NO_MATCH,,0
CDR202600052116,,NO_MATCH,,0
CDR202600052117,,NO_MATCH,,0
CDR202600052118,,NO_MATCH,,0
CDR202600052119,,NO_MATCH,,0
CDR202600052120,,NO_MATCH,,0
CDR202600052121,,NO_MATCH,,0
CDR202600052122,,NO_MATCH,,0
CDR202600052123,,NO_MATCH,,0
CDR202600052124,,NO_MATCH,,0
CDR202600052125,,NO_MATCH,,0
CDR202600052126,,NO_MATCH,,0
CDR202600052127,,NO_MATCH,,0
CDR202600052128,,NO_MATCH,,0
CDR202600052129,,NO_MATCH,,0
CDR202600052130,,NO_MATCH,,0
CDR202600052131,,NO_MATCH,,0
CDR202600052132,,NO_MATCH,,0
CDR202600052133,,NO_MATCH,,0
CDR202600052134,,NO_MATCH,,0
CDR202600052135,,NO_MATCH,,0
CDR202600052136,,NO_MATCH,,0
CDR202600052137,,NO_MATCH,,0
CDR202600052138,,NO_MATCH,,0
CDR202600052139,,NO_MATCH,,0
CDR202600052140,,NO_MATCH,,0
CDR202600052141,,NO_MATCH,,0
CDR202600052142,,NO_MATCH,,0
CDR202600052143,,NO_MATCH,,0
CDR202600052144,,NO_MATCH,,0
CDR202600052145,,NO_MATCH,,0
CDR202600052146,IPDR202600043362,PRIMARY_SESSION,-396,1
CDR202600052147,,NO_MATCH,,0
CDR202600052148,,NO_MATCH,,0
CDR202600052149,,NO_MATCH,,0
CDR202600052150,,NO_MATCH,,0
CDR202600052151,,NO_MATCH,,0
CDR202600052152,,NO_MATCH,,0
CDR202600052153,,NO_MATCH,,0
CDR202600052154,IPDR202600043380,PRIMARY_SESSION,355,1
CDR202600052155,,NO_MATCH,,0
CDR202600052156,,NO_MATCH,,0
CDR202600052157,,NO_MATCH,,0
CDR202600052158,,NO_MATCH,,0
CDR202600052159,,NO_MATCH,,0
CDR202600052160,,NO_MATCH,,0
CDR202600052161,,NO_MATCH,,0
CDR202600052162,,NO_MATCH,,0
CDR202600052163,IPDR202600043367,PRIMARY_SESSION,-800,1
CDR202600052164,,NO_MATCH,,0
CDR202600052165,,NO_MATCH,,0
CDR202600052166,,NO_MATCH,,0
CDR202600052167,,NO_MATCH,,0
CDR202600052168,,NO_MATCH,,0
CDR202600052169,,NO_MATCH,,0
CDR202600052170,,NO_MATCH,,0
CDR202600052171,IPDR202600043391,PRIMARY_SESSION,184,1
CDR202600052172,,NO_MATCH,,0
CDR202600052173,,NO_MATCH,,0
CDR202600052174,,NO_MATCH,,0
CDR202600052175,,NO_MATCH,,0
CDR202600052176,,NO_MATCH,,0
CDR202600052177,,NO_MATCH,,0
CDR202600052178,,NO_MATCH,,0
CDR202600052179,,NO_MATCH,,0
CDR202600052180,,NO_MATCH,,0
CDR202600052181,,NO_MATCH,,0
CDR202600052182,,NO_MATCH,,0
CDR202600052183,,NO_MATCH,,0
CDR202600052184,,NO_MATCH,,0
CDR202600052185,,NO_MATCH,,0
CDR202600052186,,NO_MATCH,,0
CDR202600052187,,NO_MATCH,,0
CDR202600052188,,NO_MATCH,,0
CDR202600052189,,NO_MATCH,,0
CDR202600052190,,NO_MATCH,,0
CDR202600052191,,NO_MATCH,,0
CDR202600052192,,NO_MATCH,,0
CDR202600052193,,NO_MATCH,,0
CDR202600052194,,NO_MATCH,,0
CDR202600052195,,NO_MATCH,,0
CDR202600052196,,NO_MATCH,,0
CDR202600052197,,NO_MATCH,,0
CDR202600052198,,NO_MATCH,,0
CDR202600052199,,NO_MATCH,,0
CDR202600052200,,NO_MATCH,,0
CDR202600052201,,NO_MATCH,,0
CDR202600052202,,NO_MATCH,,0
CDR202600052203,,NO_MATCH,,0
CDR202600052204,,NO_MATCH,,0
CDR202600052205,,NO_MATCH,,0
CDR202600052206,,NO_MATCH,,0
CDR202600052207,,NO_MATCH,,0
CDR202600052208,,NO_MATCH,,0
CDR202600052209,,NO_MATCH,,0
CDR202600052210,,NO_MATCH,,0
CDR202600052211,,NO_MATCH,,0
CDR202600052212,,NO_MATCH,,0
CDR202600052213,,NO_MATCH,,0
CDR202600052214,,NO_MATCH,,0
CDR202600052215,IPDR202600043432,PRIMARY_SESSION,-313,1
CDR202600052216,,NO_MATCH,,0
CDR202600052217,,NO_MATCH,,0
CDR202600052218,,NO_MATCH,,0
CDR202600052219,,NO_MATCH,,0
CDR202600052220,,NO_MATCH,,0
CDR202600052221,,NO_MATCH,,0
CDR202600052222,,NO_MATCH,,0
CDR202600052223,,NO_MATCH,,0
CDR202600052224,,NO_MATCH,,0
CDR202600052225,,NO_MATCH,,0
CDR202600052226,,NO_MATCH,,0
CDR202600052227,,NO_MATCH,,0
CDR202600052228,,NO_MATCH,,0
CDR202600052229,,NO_MATCH,,0
CDR202600052230,,NO_MATCH,,0
CDR202600052231,,NO_MATCH,,0
CDR202600052232,,NO_MATCH,,0
CDR202600052233,,NO_MATCH,,0
CDR202600052234,,NO_MATCH,,0
CDR202600052235,IPDR202600043456,PRIMARY_SESSION,410,1
CDR202600052236,,NO_MATCH,,0
CDR202600052237,,NO_MATCH,,0
CDR202600052238,,NO_MATCH,,0
CDR202600052239,,NO_MATCH,,0
CDR202600052240,,NO_MATCH,,0
CDR202600052241,,NO_MATCH,,0
CDR202600052242,,NO_MATCH,,0
CDR202600052243,,NO_MATCH,,0
CDR202600052244,,NO_MATCH,,0
CDR202600052245,,NO_MATCH,,0
CDR202600052246,IPDR202600043452,PRIMARY_SESSION,-208,1
CDR202600052247,,NO_MATCH,,0
CDR202600052248,IPDR202600043469,PRIMARY_SESSION,653,1
CDR202600052249,IPDR202600043456,PRIMARY_SESSION,-220,1
CDR202600052250,,NO_MATCH,,0
CDR202600052251,,NO_MATCH,,0
CDR202600052252,,NO_MATCH,,0
CDR202600052253,IPDR202600043478,PRIMARY_SESSION,779,1
CDR202600052254,,NO_MATCH,,0
CDR202600052255,,NO_MATCH,,0
CDR202600052256,,NO_MATCH,,0
CDR202600052257,IPDR202600043455,PRIMARY_SESSION,-828,1
CDR202600052258,,NO_MATCH,,0
CDR202600052259,,NO_MATCH,,0
CDR202600052260,,NO_MATCH,,0
CDR202600052261,,NO_MATCH,,0
CDR202600052262,,NO_MATCH,,0
CDR202600052263,,NO_MATCH,,0
CDR202600052264,,NO_MATCH,,0
CDR202600052265,,NO_MATCH,,0
CDR202600052266,,NO_MATCH,,0
CDR202600052267,,NO_MATCH,,0
CDR202600052268,,NO_MATCH,,0
CDR202600052269,IPDR202600043484,PRIMARY_SESSION,400,1
CDR202600052270,,NO_MATCH,,0
CDR202600052271,,NO_MATCH,,0
CDR202600052272,,NO_MATCH,,0
CDR202600052273,,NO_MATCH,,0
CDR202600052274,IPDR202600043492,PRIMARY_SESSION,543,1
CDR202600052275,,NO_MATCH,,0
CDR202600052276,,NO_MATCH,,0
CDR202600052277,,NO_MATCH,,0
CDR202600052278,,NO_MATCH,,0
CDR202600052279,,NO_MATCH,,0
CDR202600052280,,NO_MATCH,,0
CDR202600052281,,NO_MATCH,,0
CDR202600052282,,NO_MATCH,,0
CDR202600052283,IPDR202600043502,PRIMARY_SESSION,462,1
CDR202600052284,,NO_MATCH,,0
CDR202600052285,,NO_MATCH,,0
CDR202600052286,,NO_MATCH,,0
CDR202600052287,,NO_MATCH,,0
CDR202600052288,,NO_MATCH,,0
CDR202600052289,,NO_MATCH,,0
CDR202600052290,IPDR202600043503,PRIMARY_SESSION,-140,1
CDR202600052291,,NO_MATCH,,0
CDR202600052292,,NO_MATCH,,0
CDR202600052293,,NO_MATCH,,0
CDR202600052294,,NO_MATCH,,0
CDR202600052295,,NO_MATCH,,0
CDR202600052296,,NO_MATCH,,0
CDR202600052297,,NO_MATCH,,0
CDR202600052298,,NO_MATCH,,0
CDR202600052299,,NO_MATCH,,0
CDR202600052300,,NO_MATCH,,0
CDR202600052301,,NO_MATCH,,0
CDR202600052302,IPDR202600043517,PRIMARY_SESSION,788,1
CDR202600052303,,NO_MATCH,,0
CDR202600052304,,NO_MATCH,,0
CDR202600052305,,NO_MATCH,,0
CDR202600052306,,NO_MATCH,,0
CDR202600052307,,NO_MATCH,,0
CDR202600052308,,NO_MATCH,,0
CDR202600052309,,NO_MATCH,,0
CDR202600052310,,NO_MATCH,,0
CDR202600052311,,NO_MATCH,,0
CDR202600052312,,NO_MATCH,,0
CDR202600052313,,NO_MATCH,,0
CDR202600052314,,NO_MATCH,,0
CDR202600052315,,NO_MATCH,,0
CDR202600052316,IPDR202600043521,PRIMARY_SESSION,394,1
CDR202600052317,,NO_MATCH,,0
CDR202600052318,,NO_MATCH,,0
CDR202600052319,,NO_MATCH,,0
CDR202600052320,,NO_MATCH,,0
