Transaction_ID,CDR_ID,Relationship_Type,Time_Difference_Seconds,Is_Correlated
TXN250316V7DL85,,NO_MATCH,,0
TXN250316OISDZ9,,NO_MATCH,,0
ATM250316ZLKMOM,CDR202600049848,RECEIVER_INCOMING_ACTIVITY,-64,1
ATM250316JZEK61,,NO_MATCH,,0
TXN250316FLMCKL,CDR202600049854,SENDER_OUTGOING_ACTIVITY,-227,1
TXN250316DOT0LA,,NO_MATCH,,0
ATM250316FT2WYH,,NO_MATCH,,0
TXN250316SNRRP4,CDR202600049882,SENDER_INCOMING_ACTIVITY,803,1
TXN2503168L4E7N,CDR202600049870,SENDER_OUTGOING_ACTIVITY,-545,1
TXN250316KTS8WZ,,NO_MATCH,,0
TXN2503160YBPW8,,NO_MATCH,,0
TXN25031699Q4NI,,NO_MATCH,,0
TXN250316129OW8,,NO_MATCH,,0
TXN2503164CETH3,,NO_MATCH,,0
ATM250316VXT2J7,CDR202600049896,SENDER_OUTGOING_ACTIVITY,305,1
ATM250316V6J0P2,,NO_MATCH,,0
TXN2503161EATSP,,NO_MATCH,,0
TXN2503167OAN0K,,NO_MATCH,,0
TXN250316M13THU,,NO_MATCH,,0
ATM250316O7SXF7,,NO_MATCH,,0
ATM2503163PQPA0,CDR202600049907,SENDER_INCOMING_ACTIVITY,236,1
TXN250316ZYK03B,,NO_MATCH,,0
ATM2503169SLI5T,,NO_MATCH,,0
ATM2503164UDF1Y,,NO_MATCH,,0
ATM2503162ITJIZ,,NO_MATCH,,0
TXN250316MCAY59,,NO_MATCH,,0
TXN250316QR3TPD,,NO_MATCH,,0
ATM250316KG5JJW,,NO_MATCH,,0
ATM250316ZHGPTP,,NO_MATCH,,0
TXN2503165MYSBX,,NO_MATCH,,0
TXN250316R821D8,,NO_MATCH,,0
ATM250316H1B5WB,,NO_MATCH,,0
TXN25031626R9AL,,NO_MATCH,,0
TXN250316PRSCUI,,NO_MATCH,,0
TXN250316PRN3AR,,NO_MATCH,,0
TXN250316HKY3X2,CDR202600049949,RECEIVER_OUTGOING_ACTIVITY,898,1
TXN250316K0GJTO,CDR202600049945,SENDER_OUTGOING_ACTIVITY,357,1
TXN250316R3OBHR,CDR202600049942,SENDER_OUTGOING_ACTIVITY,-857,1
TXN250316XLYDRL,,NO_MATCH,,0
TXN250316D8OAPS,,NO_MATCH,,0
TXN250316VRGM4M,,NO_MATCH,,0
TXN250316QVVF5G,,NO_MATCH,,0
ATM250316XZ8JU7,,NO_MATCH,,0
ATM2503169ABSGP,,NO_MATCH,,0
TXN2503165XOCC8,,NO_MATCH,,0
TXN250316FU9VAU,,NO_MATCH,,0
TXN250316OE69TI,,NO_MATCH,,0
TXN2503165X6U6Z,,NO_MATCH,,0
TXN250316QJMET4,,NO_MATCH,,0
ATM2503162B2368,,NO_MATCH,,0
ATM250316F31RF8,,NO_MATCH,,0
TXN250316EM5QIY,,NO_MATCH,,0
ATM250316791LOL,,NO_MATCH,,0
ATM250316L9SEM3,,NO_MATCH,,0
TXN250316M9Z7AI,,NO_MATCH,,0
TXN250316T7KQ3D,,NO_MATCH,,0
TXN250316VLWGGH,,NO_MATCH,,0
TXN250316ZHAXE0,,NO_MATCH,,0
TXN250316MJMEBU,,NO_MATCH,,0
TXN250316TNSSY7,,NO_MATCH,,0
ATM25031628R1TW,,NO_MATCH,,0
TXN2503175APK5K,,NO_MATCH,,0
TXN250317B2XX12,,NO_MATCH,,0
TXN250317D5M5C3,,NO_MATCH,,0
TXN250317RP5OA6,,NO_MATCH,,0
TXN250317O0VB39,,NO_MATCH,,0
ATM250317ERAZZ8,,NO_MATCH,,0
TXN250317WGMOC4,CDR202600050060,SENDER_OUTGOING_ACTIVITY,253,1
TXN250317E0Q2R2,,NO_MATCH,,0
TXN250317J6NT40,,NO_MATCH,,0
ATM250317PEXI9Z,,NO_MATCH,,0
TXN250317NH8NHJ,CDR202600050082,RECEIVER_INCOMING_ACTIVITY,754,1
TXN250317GAKM47,,NO_MATCH,,0
TXN2503178N9HMA,,NO_MATCH,,0
TXN2503176LAY6L,,NO_MATCH,,0
TXN250317VM1UTG,CDR202600050084,RECEIVER_OUTGOING_ACTIVITY,228,1
ATM2503176KM4MZ,,NO_MATCH,,0
ATM250317PMO29B,CDR202600050100,RECEIVER_INCOMING_ACTIVITY,893,1
TXN250317WIGP5Z,,NO_MATCH,,0
ATM250317S0LUIW,,NO_MATCH,,0
TXN250317UQD095,CDR202600050095,SENDER_OUTGOING_ACTIVITY,-819,1
TXN250317BRK7H9,,NO_MATCH,,0
TXN2503176PADEW,CDR202600050107,RECEIVER_OUTGOING_ACTIVITY,63,1
ATM250317SSIDSR,,NO_MATCH,,0
TXN250317H2RZSQ,,NO_MATCH,,0
TXN2503177Q1RKR,,NO_MATCH,,0
TXN250317OZBTWL,,NO_MATCH,,0
ATM250317FDRXSR,,NO_MATCH,,0
TXN250317A97RWP,CDR202600050141,RECEIVER_OUTGOING_ACTIVITY,639,1
TXN250317C4V9JD,,NO_MATCH,,0
TXN250317UXDS9H,,NO_MATCH,,0
TXN250317RST6ZW,,NO_MATCH,,0
TXN2503172Y0LR8,,NO_MATCH,,0
ATM250317RY3TIF,,NO_MATCH,,0
ATM250317T8YHPI,,NO_MATCH,,0
TXN250317XO0LP6,,NO_MATCH,,0
ATM2503177BPUPK,,NO_MATCH,,0
TXN250317S6BNE4,,NO_MATCH,,0
TXN2503176OPZVA,,NO_MATCH,,0
ATM250317N79Z31,,NO_MATCH,,0
TXN2503171NDN9D,,NO_MATCH,,0
ATM250317MRIKDR,,NO_MATCH,,0
TXN2503177LFVZB,,NO_MATCH,,0
TXN250317WE65HQ,CDR202600050180,RECEIVER_OUTGOING_ACTIVITY,784,1
TXN25031783Q9I6,,NO_MATCH,,0
TXN250317ZPU07D,CDR202600050172,RECEIVER_OUTGOING_ACTIVITY,-77,1
TXN250317S5TXT3,,NO_MATCH,,0
TXN250317974M6M,CDR202600050177,SENDER_INCOMING_ACTIVITY,-216,1
TXN2503175BGLB3,,NO_MATCH,,0
TXN2503177MFZMF,,NO_MATCH,,0
TXN2503174XBPI6,,NO_MATCH,,0
TXN250317ZZVHHX,CDR202600050181,RECEIVER_OUTGOING_ACTIVITY,-54,1
TXN2503174CUMRM,,NO_MATCH,,0
TXN250317Y2HGWY,,NO_MATCH,,0
TXN250317C7J4QU,,NO_MATCH,,0
ATM250317KZJKFY,,NO_MATCH,,0
TXN250317XA4VMH,,NO_MATCH,,0
TXN25031726IPM5,,NO_MATCH,,0
TXN2503176WZX9N,,NO_MATCH,,0
TXN2503176KGK49,CDR202600050208,SENDER_OUTGOING_ACTIVITY,-161,1
TXN2503177PKHT0,,NO_MATCH,,0
TXN250317FCDJPE,,NO_MATCH,,0
TXN2503175DVSIR,,NO_MATCH,,0
TXN250317NKRFQU,,NO_MATCH,,0
TXN250317BUBNVL,CDR202600050213,RECEIVER_INCOMING_ACTIVITY,-480,1
TXN250317ELF5PQ,,NO_MATCH,,0
TXN250317ZPGWMS,,NO_MATCH,,0
TXN2503170VC26W,CDR202600050228,SENDER_INCOMING_ACTIVITY,649,1
TXN250317MWR5K4,,NO_MATCH,,0
TXN250317QV4S6I,,NO_MATCH,,0
TXN250317TP19WQ,CDR202600050223,SENDER_OUTGOING_ACTIVITY,94,1
TXN250317Q1GHIB,,NO_MATCH,,0
ATM250317NJ9FVC,CDR202600050237,RECEIVER_OUTGOING_ACTIVITY,530,1
ATM2503176DOIIB,CDR202600050232,SENDER_INCOMING_ACTIVITY,370,1
TXN250317A7VYC6,CDR202600050231,RECEIVER_OUTGOING_ACTIVITY,164,1
ATM25031756NS88,,NO_MATCH,,0
ATM250317ZZWRVT,,NO_MATCH,,0
ATM250317XXNVXQ,,NO_MATCH,,0
ATM250317CK6395,CDR202600050230,SENDER_OUTGOING_ACTIVITY,-699,1
ATM250317DZVNUJ,,NO_MATCH,,0
TXN250317LZ4YP6,,NO_MATCH,,0
TXN250317Q4TE78,,NO_MATCH,,0
TXN25031754IZG0,CDR202600050261,SENDER_OUTGOING_ACTIVITY,779,1
ATM250317N7M1LD,,NO_MATCH,,0
TXN250317UMZB54,,NO_MATCH,,0
ATM250317I7ECXH,,NO_MATCH,,0
ATM250317I6O2S4,,NO_MATCH,,0
ATM250317J6A5BL,,NO_MATCH,,0
ATM2503173WNXHN,CDR202600050277,RECEIVER_INCOMING_ACTIVITY,209,1
TXN250317OEQ4RN,CDR202600050288,RECEIVER_INCOMING_ACTIVITY,560,1
TXN250317X47CSL,,NO_MATCH,,0
ATM250317VNECK9,,NO_MATCH,,0
TXN250317S8K9UX,,NO_MATCH,,0
TXN250317YGQ5D7,CDR202600050297,SENDER_OUTGOING_ACTIVITY,331,1
ATM2503171SZLDD,CDR202600060207,SENDER_OUTGOING_ACTIVITY,-572,1
TXN250317SNKMB4,,NO_MATCH,,0
TXN2503176B99IJ,,NO_MATCH,,0
ATM250317ZKQCJ4,,NO_MATCH,,0
ATM2503177JGQ4V,CDR202600050309,SENDER_INCOMING_ACTIVITY,-338,1
ATM2503172V3QOH,CDR202600050316,RECEIVER_OUTGOING_ACTIVITY,-34,1
TXN250317AYR9A5,CDR202600050332,RECEIVER_OUTGOING_ACTIVITY,255,1
TXN250317EHS1U2,CDR202600050330,SENDER_OUTGOING_ACTIVITY,109,1
TXN250317MI14AI,,NO_MATCH,,0
TXN2503175M4X30,,NO_MATCH,,0
TXN250317CIQ7JJ,,NO_MATCH,,0
TXN250317U7U7OP,CDR202600050330,RECEIVER_INCOMING_ACTIVITY,-795,1
TXN250317SR3X8H,,NO_MATCH,,0
ATM250317TU2Z0T,,NO_MATCH,,0
TXN25031727KHN0,,NO_MATCH,,0
TXN250317G8R289,CDR202600050343,SENDER_OUTGOING_ACTIVITY,-843,1
TXN2503178CN0SW,,NO_MATCH,,0
TXN250317UCK1A0,,NO_MATCH,,0
ATM25031708HR88,,NO_MATCH,,0
TXN2503172S1280,,NO_MATCH,,0
TXN250317FZS3KD,CDR202600050359,SENDER_OUTGOING_ACTIVITY,-485,1
TXN250317IX6IBE,,NO_MATCH,,0
TXN250317Z7Y0GC,,NO_MATCH,,0
TXN250317IOE5OX,,NO_MATCH,,0
TXN250317J1J1WO,,NO_MATCH,,0
TXN250317W4A9L9,,NO_MATCH,,0
TXN250317D0RJ2Y,CDR202600050407,RECEIVER_OUTGOING_ACTIVITY,825,1
ATM250317OPMCUT,CDR202600050377,RECEIVER_OUTGOING_ACTIVITY,-882,1
TXN250317UU19X7,,NO_MATCH,,0
TXN250317QPETQP,,NO_MATCH,,0
TXN250317371GZP,,NO_MATCH,,0
TXN250317E6CBLU,,NO_MATCH,,0
TXN250317PJU4SC,,NO_MATCH,,0
TXN250317Z4MR3C,,NO_MATCH,,0
ATM250317H4TI59,,NO_MATCH,,0
TXN250317MD8X62,,NO_MATCH,,0
TXN250317CNOFZK,CDR202600050451,RECEIVER_OUTGOING_ACTIVITY,596,1
ATM25031744OFFU,,NO_MATCH,,0
ATM250317RAW533,,NO_MATCH,,0
ATM2503170HMRAZ,CDR202600050452,RECEIVER_INCOMING_ACTIVITY,186,1
TXN250317RGA7U8,,NO_MATCH,,0
TXN250317YUP8S4,,NO_MATCH,,0
TXN250317TI0HSL,,NO_MATCH,,0
TXN250317VXH0TT,,NO_MATCH,,0
ATM250317QYFZEK,,NO_MATCH,,0
ATM2503173HU6WB,CDR202600050482,SENDER_OUTGOING_ACTIVITY,497,1
ATM250317S4SJH9,,NO_MATCH,,0
TXN250317M9O2GB,,NO_MATCH,,0
TXN250317FRU65V,,NO_MATCH,,0
TXN2503171DCZ4D,,NO_MATCH,,0
TXN250317L46HCM,,NO_MATCH,,0
ATM250317N336K3,,NO_MATCH,,0
ATM250317GHI923,,NO_MATCH,,0
ATM2503178KW8IO,,NO_MATCH,,0
TXN250317L17542,CDR202600050496,RECEIVER_OUTGOING_ACTIVITY,134,1
TXN250317P1X5SX,,NO_MATCH,,0
ATM25031757TS8T,,NO_MATCH,,0
TXN250317KC0VJI,,NO_MATCH,,0
TXN250317GXLHFO,CDR202600050508,SENDER_OUTGOING_ACTIVITY,47,1
TXN250317YH5OJA,CDR202600050508,SENDER_OUTGOING_ACTIVITY,-275,1
ATM250317PU4XKU,,NO_MATCH,,0
TXN250317AGANV3,,NO_MATCH,,0
ATM250317F114R4,,NO_MATCH,,0
TXN250317L8CP7F,,NO_MATCH,,0
ATM250317T83J67,,NO_MATCH,,0
TXN250317KK47DZ,,NO_MATCH,,0
TXN250317E2LW7E,,NO_MATCH,,0
ATM250317ULJ5R1,CDR202600050529,RECEIVER_INCOMING_ACTIVITY,-382,1
TXN250317L7XDW7,,NO_MATCH,,0
ATM2503173KSHOZ,,NO_MATCH,,0
TXN2503178AC8CR,,NO_MATCH,,0
TXN250317USUWEM,,NO_MATCH,,0
TXN2503170KLBN0,,NO_MATCH,,0
ATM250317O1TG9D,,NO_MATCH,,0
TXN2503177LE2YD,,NO_MATCH,,0
TXN250317IRT8FA,,NO_MATCH,,0
ATM2503175IYUOU,,NO_MATCH,,0
TXN25031760EDI8,,NO_MATCH,,0
TXN250317YGLPKK,,NO_MATCH,,0
TXN2503178OVHJN,,NO_MATCH,,0
TXN2503172JTCL1,,NO_MATCH,,0
TXN250317NLRV29,,NO_MATCH,,0
TXN2503174YKHUI,,NO_MATCH,,0
ATM250317AF3IG0,,NO_MATCH,,0
TXN250317YMC8Z3,CDR202600050609,SENDER_INCOMING_ACTIVITY,528,1
TXN250317XNLWTI,,NO_MATCH,,0
ATM250317X2JJ7P,,NO_MATCH,,0
TXN2503176C68UH,CDR202600050621,RECEIVER_OUTGOING_ACTIVITY,726,1
TXN250317PW0GG8,,NO_MATCH,,0
ATM25031736Z8NN,,NO_MATCH,,0
ATM2503177TI7NE,,NO_MATCH,,0
ATM2503179C68EE,,NO_MATCH,,0
ATM2503170L6HVQ,,NO_MATCH,,0
ATM2503175RSQTB,,NO_MATCH,,0
TXN250317QTYALY,,NO_MATCH,,0
TXN250317XEHIV9,,NO_MATCH,,0
ATM250317EARFHS,,NO_MATCH,,0
TXN2503173L85WD,,NO_MATCH,,0
ATM2503172JJ2YM,,NO_MATCH,,0
TXN250317QBUS45,,NO_MATCH,,0
ATM250317OURR0F,,NO_MATCH,,0
ATM2503176URG2N,,NO_MATCH,,0
TXN2503171P3N7E,,NO_MATCH,,0
TXN250317Y8CYV5,,NO_MATCH,,0
ATM250317NM2SLH,,NO_MATCH,,0
TXN250317VDURM5,,NO_MATCH,,0
TXN250317NCOVGH,,NO_MATCH,,0
ATM2503171GPN2G,,NO_MATCH,,0
TXN250317GUDZ9R,,NO_MATCH,,0
TXN25031712B8XQ,,NO_MATCH,,0
TXN250317CDF3JF,,NO_MATCH,,0
TXN250317ZU37XK,,NO_MATCH,,0
TXN250317DQ556P,,NO_MATCH,,0
ATM250317H66AP6,CDR202600060088,SENDER_OUTGOING_ACTIVITY,-300,1
TXN2503179EPTJG,,NO_MATCH,,0
ATM250317H5Y1IY,,NO_MATCH,,0
TXN250318DXJBM7,,NO_MATCH,,0
ATM250318KP2TOO,,NO_MATCH,,0
ATM250318FXTHPP,,NO_MATCH,,0
ATM250318BY6WUR,,NO_MATCH,,0
TXN250318R2PKG0,,NO_MATCH,,0
TXN2503187MOMGX,,NO_MATCH,,0
ATM250318J8KY8G,,NO_MATCH,,0
ATM2503187ERBTE,,NO_MATCH,,0
TXN250318CG09MM,,NO_MATCH,,0
TXN25031802Q2EU,,NO_MATCH,,0
TXN2503183UNUYK,,NO_MATCH,,0
ATM250318HT74XD,,NO_MATCH,,0
TXN250318WQ84AW,,NO_MATCH,,0
TXN250318R61985,,NO_MATCH,,0
TXN2503185C6ZY1,,NO_MATCH,,0
TXN2503184C484T,,NO_MATCH,,0
ATM2503184QV1KE,,NO_MATCH,,0
TXN250318WDPR08,,NO_MATCH,,0
ATM2503187HG81T,,NO_MATCH,,0
TXN250318NB5HXC,,NO_MATCH,,0
ATM250318NTMNQ0,,NO_MATCH,,0
ATM250318TWWB6X,,NO_MATCH,,0
TXN2503185JQTJ4,,NO_MATCH,,0
TXN250318FL5RKU,,NO_MATCH,,0
ATM2503181QHEII,,NO_MATCH,,0
TXN250318E5P6PA,,NO_MATCH,,0
TXN250318VXPZRM,,NO_MATCH,,0
ATM250318SDCSR5,,NO_MATCH,,0
TXN250318KUN00G,,NO_MATCH,,0
ATM250318JUBTKZ,CDR202600050778,RECEIVER_INCOMING_ACTIVITY,223,1
TXN250318PHDAQB,CDR202600050790,RECEIVER_OUTGOING_ACTIVITY,661,1
TXN250318XYAC5E,,NO_MATCH,,0
TXN2503182O302A,,NO_MATCH,,0
TXN250318H9TM3Z,,NO_MATCH,,0
ATM250318SBKH2J,,NO_MATCH,,0
TXN2503187Q3IZ6,,NO_MATCH,,0
ATM2503184XMC12,,NO_MATCH,,0
TXN250318DJ9ZHS,,NO_MATCH,,0
ATM250318F6ICJG,,NO_MATCH,,0
TXN250318ES2OG7,,NO_MATCH,,0
TXN250318XBVPNW,,NO_MATCH,,0
TXN250318LVGAOT,CDR202600050813,SENDER_OUTGOING_ACTIVITY,765,1
TXN2503181VOTM8,CDR202600050810,RECEIVER_OUTGOING_ACTIVITY,468,1
TXN250318K7NDMR,,NO_MATCH,,0
ATM2503185GCM5F,,NO_MATCH,,0
TXN250318NHPTEY,,NO_MATCH,,0
TXN250318GLRF15,,NO_MATCH,,0
ATM250318NTE1RN,,NO_MATCH,,0
TXN2503187QEO7C,,NO_MATCH,,0
TXN250318VOQOMT,,NO_MATCH,,0
ATM250318ZYJMFZ,CDR202600050838,SENDER_INCOMING_ACTIVITY,652,1
TXN250318NUYMRD,,NO_MATCH,,0
TXN250318R0QSU6,,NO_MATCH,,0
TXN2503180S1W58,CDR202600050851,SENDER_OUTGOING_ACTIVITY,827,1
TXN250318IEH511,,NO_MATCH,,0
TXN250318NOHQFS,,NO_MATCH,,0
TXN2503189O5YJH,,NO_MATCH,,0
ATM250318SP5BYS,,NO_MATCH,,0
ATM25031828ZSY0,,NO_MATCH,,0
ATM250318A35PYA,CDR202600050857,RECEIVER_INCOMING_ACTIVITY,-73,1
TXN2503181YJ478,CDR202600050857,SENDER_OUTGOING_ACTIVITY,-142,1
TXN250318Z8TYE6,,NO_MATCH,,0
TXN250318MA1SIJ,,NO_MATCH,,0
TXN250318FDDRI1,CDR202600050876,SENDER_OUTGOING_ACTIVITY,496,1
TXN250318BZPXJ1,,NO_MATCH,,0
ATM250318OL796E,CDR202600050868,SENDER_OUTGOING_ACTIVITY,-439,1
TXN2503189MKEX2,,NO_MATCH,,0
ATM250318ZQZHG4,,NO_MATCH,,0
TXN250318ZYX79Q,,NO_MATCH,,0
TXN250318TSEJT7,,NO_MATCH,,0
ATM2503185NGJS5,,NO_MATCH,,0
ATM2503180G3DFP,,NO_MATCH,,0
TXN250318SDB6VR,,NO_MATCH,,0
TXN250318BEWEC5,CDR202600060341,SENDER_OUTGOING_ACTIVITY,-420,1
ATM250318SZLFYA,,NO_MATCH,,0
TXN2503182I0EJX,,NO_MATCH,,0
ATM250318P2WHVS,,NO_MATCH,,0
TXN2503183SOG6L,CDR202600050914,SENDER_OUTGOING_ACTIVITY,57,1
ATM250318SEHJ8Z,,NO_MATCH,,0
ATM25031864S9CK,,NO_MATCH,,0
ATM250318TX8MFR,,NO_MATCH,,0
ATM250318OAXII2,,NO_MATCH,,0
TXN250318VH8A5G,,NO_MATCH,,0
TXN25031835Y7Q3,,NO_MATCH,,0
ATM250318NLDA1R,,NO_MATCH,,0
ATM250318IJDPWR,,NO_MATCH,,0
ATM250318ZPN6W5,,NO_MATCH,,0
TXN2503182F1M6W,,NO_MATCH,,0
ATM25031822JWC6,,NO_MATCH,,0
TXN2503187ZTGP7,,NO_MATCH,,0
TXN25031894EVBV,CDR202600050983,SENDER_OUTGOING_ACTIVITY,839,1
TXN250318A9B8OH,,NO_MATCH,,0
TXN250318N5YESM,CDR202600050973,SENDER_INCOMING_ACTIVITY,18,1
TXN250318GV1MAQ,CDR202600050981,RECEIVER_INCOMING_ACTIVITY,344,1
TXN250318Y76NPE,,NO_MATCH,,0
TXN2503184HQ1DF,,NO_MATCH,,0
TXN250318CNCJ3I,,NO_MATCH,,0
TXN250318P67JU4,CDR202600050974,SENDER_OUTGOING_ACTIVITY,-703,1
ATM25031825LFF6,,NO_MATCH,,0
TXN250318M77EPK,CDR202600050985,SENDER_OUTGOING_ACTIVITY,47,1
ATM250318PBMKOE,,NO_MATCH,,0
TXN250318GJSRX0,,NO_MATCH,,0
TXN250318OF5Z9K,CDR202600050986,SENDER_OUTGOING_ACTIVITY,-105,1
TXN250318UEON2J,,NO_MATCH,,0
ATM25031849HE5L,,NO_MATCH,,0
TXN250318H9QKHC,,NO_MATCH,,0
ATM250318MU8MEV,,NO_MATCH,,0
TXN2503182SJA4J,,NO_MATCH,,0
ATM250318A40EWA,,NO_MATCH,,0
ATM250318QIIPKN,,NO_MATCH,,0
TXN250318MYUEAC,,NO_MATCH,,0
TXN250318HGBUWR,CDR202600051008,RECEIVER_INCOMING_ACTIVITY,526,1
TXN250318OBXMC9,,NO_MATCH,,0
TXN250318RBC40G,,NO_MATCH,,0
TXN2503188EBLBF,,NO_MATCH,,0
ATM2503181JOT13,CDR202600051020,RECEIVER_INCOMING_ACTIVITY,380,1
TXN250318UGAE7D,CDR202600051016,SENDER_INCOMING_ACTIVITY,53,1
TXN250318O7BPWJ,,NO_MATCH,,0
TXN2503183E0C65,CDR202600051029,RECEIVER_OUTGOING_ACTIVITY,805,1
TXN250318SCMETF,,NO_MATCH,,0
ATM250318QOPPGW,,NO_MATCH,,0
TXN2503186Q3WY7,,NO_MATCH,,0
TXN250318HTA1X9,,NO_MATCH,,0
ATM2503185RAK59,,NO_MATCH,,0
TXN250318LISLXT,,NO_MATCH,,0
TXN250318KEOLGM,CDR202600051038,RECEIVER_OUTGOING_ACTIVITY,216,1
TXN250318JXXDRS,,NO_MATCH,,0
TXN250318HH6G9F,,NO_MATCH,,0
ATM250318IJLMMM,,NO_MATCH,,0
TXN250318Z0YCRA,,NO_MATCH,,0
ATM250318AWE9IE,,NO_MATCH,,0
TXN250318ZJL922,,NO_MATCH,,0
TXN25031844AN8S,,NO_MATCH,,0
ATM250318N622II,,NO_MATCH,,0
ATM250318OA3SIE,,NO_MATCH,,0
TXN250318I7AXUZ,,NO_MATCH,,0
TXN250318ODFI3T,,NO_MATCH,,0
TXN2503185TFVDL,,NO_MATCH,,0
TXN250318QTW4W7,,NO_MATCH,,0
TXN2503186LGZFJ,CDR202600051062,SENDER_INCOMING_ACTIVITY,613,1
ATM250318SRAQ6M,,NO_MATCH,,0
TXN250318L32UZT,,NO_MATCH,,0
TXN250318WMG0PG,,NO_MATCH,,0
ATM250318VK03VI,,NO_MATCH,,0
ATM250318RP1JZK,,NO_MATCH,,0
TXN2503181QA48L,,NO_MATCH,,0
TXN250318PP7CA9,,NO_MATCH,,0
TXN250318CGNT47,,NO_MATCH,,0
TXN2503186K9CNN,,NO_MATCH,,0
ATM2503180RVL4T,,NO_MATCH,,0
TXN250318AF9RK7,,NO_MATCH,,0
TXN250318K1XNA3,,NO_MATCH,,0
ATM2503188ZCPHY,,NO_MATCH,,0
ATM250318P0JFV5,,NO_MATCH,,0
TXN250318PVX7O3,,NO_MATCH,,0
TXN250318UP4FU1,CDR202600051055,RECEIVER_OUTGOING_ACTIVITY,-745,1
TXN250318AFW2RC,,NO_MATCH,,0
TXN250318RXQRDT,,NO_MATCH,,0
ATM250318PBCS0R,,NO_MATCH,,0
TXN250318LT3BFK,,NO_MATCH,,0
TXN250318YI8JFT,,NO_MATCH,,0
ATM250318158H4Z,,NO_MATCH,,0
ATM250318GG9C01,,NO_MATCH,,0
TXN250318GQ8VIW,,NO_MATCH,,0
ATM250318BGCA4L,,NO_MATCH,,0
ATM25031854NM32,CDR202600051084,SENDER_OUTGOING_ACTIVITY,878,1
TXN250318VTPSQL,,NO_MATCH,,0
TXN250318RJV72K,,NO_MATCH,,0
TXN250318U7HOD2,,NO_MATCH,,0
TXN250318ZY024A,,NO_MATCH,,0
TXN250318H336AO,,NO_MATCH,,0
TXN25031863PG0T,CDR202600051083,RECEIVER_OUTGOING_ACTIVITY,380,1
TXN250318F55ZLE,,NO_MATCH,,0
ATM250318XVPMQK,CDR202600051084,SENDER_OUTGOING_ACTIVITY,218,1
TXN25031878OQJF,,NO_MATCH,,0
TXN250318FOC06P,,NO_MATCH,,0
ATM250318VJU5NP,CDR202600051084,SENDER_OUTGOING_ACTIVITY,-22,1
ATM250318284489,CDR202600051094,RECEIVER_OUTGOING_ACTIVITY,48,1
ATM250318BX20OT,,NO_MATCH,,0
TXN250318MQBSCZ,,NO_MATCH,,0
TXN250318372L1N,,NO_MATCH,,0
TXN250318XQPNYP,,NO_MATCH,,0
ATM250318OY06WH,,NO_MATCH,,0
ATM250318KJYBV4,,NO_MATCH,,0
TXN2503182PKFXK,CDR202600051133,RECEIVER_OUTGOING_ACTIVITY,892,1
ATM250318KW67EH,,NO_MATCH,,0
TXN250318F0B4Q8,,NO_MATCH,,0
ATM250318HH2WTH,,NO_MATCH,,0
ATM250318HFA1QJ,CDR202600051144,RECEIVER_INCOMING_ACTIVITY,846,1
TXN25031818DPY8,,NO_MATCH,,0
TXN250318HS0R1L,,NO_MATCH,,0
ATM2503187CNVC8,,NO_MATCH,,0
TXN250318V8S4HS,,NO_MATCH,,0
ATM250318JBDPXW,,NO_MATCH,,0
TXN250318YCVVR3,,NO_MATCH,,0
TXN2503180XUJWX,,NO_MATCH,,0
ATM250318IXCIF4,,NO_MATCH,,0
TXN250318ZR44JL,,NO_MATCH,,0
TXN250318KRKIMB,CDR202600051149,SENDER_INCOMING_ACTIVITY,-270,1
TXN250318WTI81F,,NO_MATCH,,0
TXN2503181WRG3K,,NO_MATCH,,0
TXN250318VSOOGS,CDR202600051155,RECEIVER_OUTGOING_ACTIVITY,-736,1
TXN250318JPQ4WX,CDR202600051158,RECEIVER_INCOMING_ACTIVITY,-874,1
TXN250318BZU8EJ,,NO_MATCH,,0
TXN250318OAPAO0,,NO_MATCH,,0
TXN250318INV5ZJ,CDR202600051165,SENDER_INCOMING_ACTIVITY,-667,1
ATM250318Q5DFKL,,NO_MATCH,,0
TXN2503189OUKA7,,NO_MATCH,,0
ATM250318QA2V6I,,NO_MATCH,,0
ATM250318NF29FZ,,NO_MATCH,,0
TXN2503184EMJ6M,,NO_MATCH,,0
TXN250318JH49AG,,NO_MATCH,,0
ATM250318NJT8H2,,NO_MATCH,,0
TXN2503183QXQ2A,,NO_MATCH,,0
ATM250318EQ6YZ1,,NO_MATCH,,0
TXN250318UAOD2Y,,NO_MATCH,,0
TXN250318Z31Z3B,,NO_MATCH,,0
TXN250318YO8F7C,,NO_MATCH,,0
TXN250318THZQQV,,NO_MATCH,,0
TXN250318O5AFH0,,NO_MATCH,,0
TXN250318KNEUJH,,NO_MATCH,,0
TXN2503189RDH5X,CDR202600051214,SENDER_OUTGOING_ACTIVITY,-542,1
TXN250318VFRTK3,,NO_MATCH,,0
TXN250318PGQ3N7,,NO_MATCH,,0
TXN250318EP7E0J,,NO_MATCH,,0
ATM2503189SPTEC,,NO_MATCH,,0
ATM2503189GOVGO,,NO_MATCH,,0
TXN250318M20RUF,,NO_MATCH,,0
TXN2503183U4LD9,,NO_MATCH,,0
ATM25031855JLJ0,CDR202600051256,SENDER_OUTGOING_ACTIVITY,-410,1
ATM250318XRR682,,NO_MATCH,,0
TXN250318D9IGLG,,NO_MATCH,,0
TXN25031808DT1P,,NO_MATCH,,0
ATM25031855TQPR,,NO_MATCH,,0
