Anomaly_ID,Customer_ID,Transaction_ID,CDR_IDs,IPDR_IDs,Scenario_Type,Difficulty,Source_Scope,Bank_Anomaly,CDR_Anomaly,IPDR_Anomaly,Amount_Anomaly,Time_Anomaly,Beneficiary_Anomaly,Velocity_Anomaly,Call_Anomaly,Device_Anomaly,Location_Anomaly,Network_Anomaly,Injected_Signals,Is_Suspicious
ANOM000367,100000131,TXN250129LGNS7O,CDR202600060287,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000368,100000392,ATM250303KDGHMB,CDR202600060288,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000369,100000370,TXN250111G3TEIF,CDR202600060289;CDR202600060290;CDR202600060291;CDR202600060292;CDR202600060293,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000370,100000243,TXN250107U5J1JH,,IPDR202600050606;IPDR202600050607;IPDR202600050608;IPDR202600050609;IPDR202600050610;IPDR202600050611;IPDR202600050612;IPDR202600050613;IPDR202600050614;IPDR202600050615;IPDR202600050616;IPDR202600050617;IPDR202600050618,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000371,100000219,TXN2501083SL9BU,CDR202600060294,IPDR202600050619,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000372,100000151,TXN250228ONKKZE,CDR202600060295,IPDR202600050620,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000373,100000235,TXN250220XJ87DA,CDR202600060296,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000374,100000249,TXN2501116OJM8T,CDR202600060297,IPDR202600050621;IPDR202600050622;IPDR202600050623;IPDR202600050624;IPDR202600050625,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000375,100000098,TXN250103QEN8U2,,,ODD_HOUR_TRANSACTION,EASY,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000376,100000004,TXN2503039QXVWV,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000377,100000245,TXN250227GMYIE8,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000378,100000352,ATM250318VJU5NP,,,TRANSACTION_BURST,EASY,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000379,100000031,ATM2503173KSHOZ,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000380,100000090,TXN2501180V79UT,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000381,100000311,ATM250204AJ6KVN,CDR202600060298,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000382,100000091,TXN250112U9Y4V3,CDR202600060299,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000383,100000091,TXN25031112VXVS,CDR202600060300,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000384,100000128,ATM250130JKWV68,CDR202600060301;CDR202600060302;CDR202600060303;CDR202600060304;CDR202600060305;CDR202600060306;CDR202600060307,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000385,100000330,TXN2503100MF9BV,,IPDR202600050626;IPDR202600050627;IPDR202600050628;IPDR202600050629;IPDR202600050630;IPDR202600050631;IPDR202600050632;IPDR202600050633;IPDR202600050634;IPDR202600050635;IPDR202600050636;IPDR202600050637;IPDR202600050638;IPDR202600050639;IPDR202600050640;IPDR202600050641;IPDR202600050642;IPDR202600050643;IPDR202600050644;IPDR202600050645;IPDR202600050646;IPDR202600050647;IPDR202600050648;IPDR202600050649,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000386,100000238,TXN250319JTL5N7,CDR202600060308,IPDR202600050650,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000387,100000399,ATM250315OHQP2C,CDR202600060309,IPDR202600050651,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000388,100000088,TXN250109ROU96K,CDR202600060310,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000389,100000212,TXN250109XX16VZ,CDR202600060311,IPDR202600050652;IPDR202600050653;IPDR202600050654;IPDR202600050655;IPDR202600050656,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000390,100000319,TXN250130YA6KI5,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000391,100000053,TXN250122RY2H7Z,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000392,100000218,TXN2502011BFJ71,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000393,100000120,TXN250114YPVXB0,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000394,100000325,ATM2503119X6I97,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000395,100000119,ATM250107KXWWPZ,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000396,100000352,TXN2501274DZV87,CDR202600060312,,UNUSUAL_CALL_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000397,100000269,TXN250307LK699J,CDR202600060313,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000398,100000042,ATM250326MOMEZQ,CDR202600060314,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000399,100000264,ATM250107Y4UVM0,CDR202600060315;CDR202600060316;CDR202600060317;CDR202600060318;CDR202600060319;CDR202600060320;CDR202600060321;CDR202600060322;CDR202600060323,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000400,100000077,ATM250326HXXIXD,,IPDR202600050657;IPDR202600050658;IPDR202600050659;IPDR202600050660;IPDR202600050661;IPDR202600050662;IPDR202600050663;IPDR202600050664;IPDR202600050665;IPDR202600050666;IPDR202600050667;IPDR202600050668;IPDR202600050669;IPDR202600050670;IPDR202600050671;IPDR202600050672,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000401,100000268,ATM250220V5OE07,CDR202600060324,IPDR202600050673,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000402,100000157,ATM250104CHV384,CDR202600060325,IPDR202600050674,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000403,100000145,TXN2501258WHVRF,CDR202600060326,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000404,100000385,TXN250127QEDXO6,CDR202600060327,IPDR202600050675;IPDR202600050676;IPDR202600050677;IPDR202600050678;IPDR202600050679;IPDR202600050680,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000405,100000004,TXN25011679Z18L,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000406,100000352,TXN2501192KML5Y,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000407,100000354,ATM250123QTZ3L1,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000408,100000020,ATM25010917PUKR,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000409,100000047,TXN2503234NV7DS,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000410,100000334,ATM250103G2FF3V,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000411,100000030,ATM250307X3PEPL,CDR202600060328,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000412,100000281,TXN2503072IDPU6,CDR202600060329,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000413,100000029,TXN250213LADD03,CDR202600060330,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000414,100000380,TXN2502069X7KY4,CDR202600060331;CDR202600060332;CDR202600060333;CDR202600060334;CDR202600060335,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000415,100000368,TXN25030262OVEU,,IPDR202600050681;IPDR202600050682;IPDR202600050683;IPDR202600050684;IPDR202600050685;IPDR202600050686;IPDR202600050687;IPDR202600050688;IPDR202600050689;IPDR202600050690;IPDR202600050691;IPDR202600050692;IPDR202600050693;IPDR202600050694;IPDR202600050695;IPDR202600050696;IPDR202600050697;IPDR202600050698;IPDR202600050699;IPDR202600050700;IPDR202600050701;IPDR202600050702;IPDR202600050703;IPDR202600050704;IPDR202600050705,NETWORK_SESSION_BURST_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000416,100000080,TXN2503012SROYN,CDR202600060336,IPDR202600050706,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000417,100000150,TXN2501056YKLI8,CDR202600060337,IPDR202600050707,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000418,100000139,TXN250109PAN1Y0,CDR202600060338,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000419,100000182,TXN2502237ZCV8B,CDR202600060339,IPDR202600050708;IPDR202600050709;IPDR202600050710;IPDR202600050711;IPDR202600050712;IPDR202600050713;IPDR202600050714,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000420,100000269,TXN2502253RAW6W,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000421,100000106,TXN250108KO4JY1,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000422,100000005,TXN250208K8724J,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000423,100000173,TXN250130SYVK62,,,TRANSACTION_BURST,MEDIUM,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000424,100000399,TXN250207NI1DOF,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000425,100000226,TXN250216DI9GD5,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000426,100000159,ATM250111HH8AL5,CDR202600060340,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000427,100000024,TXN250318BEWEC5,CDR202600060341,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000428,100000175,ATM25022121O4CT,CDR202600060342,,CALL_THEN_NEW_BENEFICIARY,EASY,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000429,100000120,TXN250312PRV85A,CDR202600060343;CDR202600060344;CDR202600060345;CDR202600060346;CDR202600060347;CDR202600060348,,REPEATED_CALLS_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000430,100000099,TXN250220B6H48L,,IPDR202600050715;IPDR202600050716;IPDR202600050717;IPDR202600050718;IPDR202600050719;IPDR202600050720;IPDR202600050721;IPDR202600050722;IPDR202600050723;IPDR202600050724;IPDR202600050725;IPDR202600050726;IPDR202600050727;IPDR202600050728;IPDR202600050729;IPDR202600050730;IPDR202600050731;IPDR202600050732,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000431,100000031,ATM250301U5T3O1,CDR202600060349,IPDR202600050733,UNUSUAL_LOCATION_CONTEXT,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000432,100000026,TXN2503080IJRXY,CDR202600060350,IPDR202600050734,NEW_DEVICE_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000433,100000342,TXN250110C8DGQ5,CDR202600060351,,IMSI_IMEI_PAIR_NOVELTY,HARD,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000434,100000107,ATM25021322X1UV,CDR202600060352,IPDR202600050735;IPDR202600050736;IPDR202600050737;IPDR202600050738;IPDR202600050739;IPDR202600050740;IPDR202600050741,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,EASY,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000435,100000258,ATM250116X3A35T,,,ODD_HOUR_TRANSACTION,HARD,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000436,100000385,ATM250319WRBPJY,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000437,100000002,ATM2501248Z2UMS,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000438,100000320,TXN250205XD30VO,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000439,100000114,ATM250207QJVD0B,,,NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000440,100000357,TXN2502135MIWAY,,,AMOUNT_PLUS_NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000441,100000132,TXN250123Q3CTUB,CDR202600060353,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000442,100000194,TXN250115IYPZHE,CDR202600060354,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000443,100000171,TXN2501016SF67G,CDR202600060355,,CALL_THEN_NEW_BENEFICIARY,HARD,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000444,100000168,TXN250313UGWDUT,CDR202600060356;CDR202600060357;CDR202600060358;CDR202600060359;CDR202600060360,,REPEATED_CALLS_BEFORE_TRANSACTION,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000445,100000354,TXN250203A8QOGP,,IPDR202600050742;IPDR202600050743;IPDR202600050744;IPDR202600050745;IPDR202600050746;IPDR202600050747;IPDR202600050748;IPDR202600050749;IPDR202600050750;IPDR202600050751;IPDR202600050752;IPDR202600050753;IPDR202600050754;IPDR202600050755;IPDR202600050756;IPDR202600050757;IPDR202600050758;IPDR202600050759;IPDR202600050760;IPDR202600050761;IPDR202600050762,NETWORK_SESSION_BURST_AROUND_TRANSACTION,EASY,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000446,100000354,TXN2501025HSAGB,CDR202600060361,IPDR202600050763,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000447,100000240,TXN250106L6NM6W,CDR202600060362,IPDR202600050764,NEW_DEVICE_AROUND_TRANSACTION,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000448,100000103,TXN25033033PYUF,CDR202600060363,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000449,100000113,ATM250126859GFC,CDR202600060364,IPDR202600050765;IPDR202600050766;IPDR202600050767;IPDR202600050768;IPDR202600050769,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,MEDIUM,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000450,100000281,ATM250322WTNQ5F,,,ODD_HOUR_TRANSACTION,EASY,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000451,100000026,TXN250127VBS7UY,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000452,100000302,ATM250327UDAJP0,,,AMOUNT_VELOCITY_SPIKE,MEDIUM,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000453,100000350,TXN2501099OGAKG,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000454,100000221,TXN250208VBE7T6,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000455,100000272,TXN250217V4TV4H,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000456,100000012,ATM250220HRHK94,CDR202600060365,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000457,100000354,TXN250320CQ7BHA,CDR202600060366,,CALL_THEN_HIGH_VALUE_TRANSFER,EASY,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000458,100000027,ATM2502010H8YXT,CDR202600060367,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000459,100000155,TXN2503098DBLHN,CDR202600060368;CDR202600060369;CDR202600060370;CDR202600060371;CDR202600060372,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000460,100000122,ATM250106BXGOM3,,IPDR202600050770;IPDR202600050771;IPDR202600050772;IPDR202600050773;IPDR202600050774;IPDR202600050775;IPDR202600050776;IPDR202600050777;IPDR202600050778;IPDR202600050779;IPDR202600050780;IPDR202600050781;IPDR202600050782;IPDR202600050783;IPDR202600050784;IPDR202600050785;IPDR202600050786;IPDR202600050787,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000461,100000224,TXN250121A0IHH0,CDR202600060373,IPDR202600050788,UNUSUAL_LOCATION_CONTEXT,MEDIUM,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000462,100000063,ATM250210LADRQF,CDR202600060374,IPDR202600050789,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000463,100000212,TXN2501296PH2X4,CDR202600060375,,IMSI_IMEI_PAIR_NOVELTY,MEDIUM,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000464,100000357,ATM2501230SHQ2E,CDR202600060376,IPDR202600050790;IPDR202600050791;IPDR202600050792;IPDR202600050793,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000465,100000295,TXN250117DA9UZX,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000466,100000184,TXN250330AUXMG5,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000467,100000048,TXN25021588QBYC,,,AMOUNT_VELOCITY_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000468,100000286,TXN250205QDEE7A,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000469,100000321,TXN250121PY4T7D,,,NEW_BENEFICIARY,EASY,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000470,100000033,TXN250216VHNMB5,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000471,100000141,ATM250325O8WASQ,CDR202600060377,,UNUSUAL_CALL_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000472,100000141,TXN250211G1OB78,CDR202600060378,,CALL_THEN_HIGH_VALUE_TRANSFER,MEDIUM,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
ANOM000473,100000252,ATM25011359VQ1H,CDR202600060379,,CALL_THEN_NEW_BENEFICIARY,MEDIUM,BANK_CDR,1,1,0,0,0,1,0,1,0,0,0,Beneficiary;Call,1
ANOM000474,100000084,TXN2501276VQD5Q,CDR202600060380;CDR202600060381;CDR202600060382;CDR202600060383;CDR202600060384,,REPEATED_CALLS_BEFORE_TRANSACTION,HARD,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000475,100000059,TXN250202W2BZ4D,,IPDR202600050794;IPDR202600050795;IPDR202600050796;IPDR202600050797;IPDR202600050798;IPDR202600050799;IPDR202600050800;IPDR202600050801;IPDR202600050802;IPDR202600050803,NETWORK_SESSION_BURST_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,0,1,0,0,0,0,0,0,0,1,Network,1
ANOM000476,100000064,ATM250323SGPCFD,CDR202600060385,IPDR202600050804,UNUSUAL_LOCATION_CONTEXT,EASY,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,0,1,0,Location,1
ANOM000477,100000276,ATM250107PY872L,CDR202600060386,IPDR202600050805,NEW_DEVICE_AROUND_TRANSACTION,HARD,BANK_CDR_IPDR,0,1,1,0,0,0,0,0,1,0,0,Device,1
ANOM000478,100000308,TXN250313G13PCD,CDR202600060387,,IMSI_IMEI_PAIR_NOVELTY,EASY,BANK_CDR,0,1,0,0,0,0,0,0,1,0,0,Device,1
ANOM000479,100000009,TXN250302WJS2XK,CDR202600060388,IPDR202600050806;IPDR202600050807;IPDR202600050808;IPDR202600050809;IPDR202600050810;IPDR202600050811;IPDR202600050812;IPDR202600050813,SUBTLE_MULTI_SOURCE_SUSPICIOUS_PATTERN,HARD,BANK_CDR_IPDR,1,1,1,1,0,0,0,1,0,0,1,Amount;Call;Network,1
ANOM000480,100000200,TXN2502071UARQI,,,ODD_HOUR_TRANSACTION,MEDIUM,BANK_ONLY,1,0,0,0,1,0,0,0,0,0,0,Time,1
ANOM000481,100000273,TXN250329H5R7QR,,,CUSTOMER_RELATIVE_AMOUNT_SPIKE,EASY,BANK_ONLY,1,0,0,1,0,0,0,0,0,0,0,Amount,1
ANOM000482,100000303,TXN250214F3U3Y5,,,AMOUNT_VELOCITY_SPIKE,HARD,BANK_ONLY,1,0,0,1,0,0,1,0,0,0,0,Amount;Velocity,1
ANOM000483,100000070,TXN250211DB5OOW,,,TRANSACTION_BURST,HARD,BANK_ONLY,1,0,0,0,0,0,1,0,0,0,0,Velocity,1
ANOM000484,100000314,ATM250325KIWAW2,,,NEW_BENEFICIARY,MEDIUM,BANK_ONLY,1,0,0,0,0,1,0,0,0,0,0,Beneficiary,1
ANOM000485,100000001,TXN250202UY5YV6,,,AMOUNT_PLUS_NEW_BENEFICIARY,HARD,BANK_ONLY,1,0,0,1,0,1,0,0,0,0,0,Amount;Beneficiary,1
ANOM000486,100000170,ATM2503285NA9GE,CDR202600060389,,UNUSUAL_CALL_BEFORE_TRANSACTION,EASY,BANK_CDR,0,1,0,0,0,0,0,1,0,0,0,Call,1
ANOM000487,100000314,TXN250109N89OJE,CDR202600060390,,CALL_THEN_HIGH_VALUE_TRANSFER,HARD,BANK_CDR,1,1,0,1,0,0,0,1,0,0,0,Amount;Call,1
